Basis Size,Energy,MV,drach_MV,OO,SO1,SO2,1/r^2_1,1/r^2_12,1/r_1,1/r_12,r_1,r_12,r^2_1,r^2_12,delta(r_1),delta(r_12),drach_delta(r_1),drach_delta(r_12),prval(r_1),prval(r_12)
4800,-7.47806032379983,-78.5555393823812,-78.5561514336558,-0.435597833654078,,,10.0803242438947,1.46039221348988,1.90603696078455,0.732737333198258,1.66317440763227,2.88946564777738,6.1182054148513,12.2826137105376,4.6141561168582,0.181447480126638,4.6142036168949,0.181441543923769,-102.763618014992,0.0903905172576406
4900,-7.47806032380908,-78.5555425033191,-78.5561480203146,-0.435597833212855,,,10.0803242440823,1.4603922130864,1.90603696078797,0.732737333198024,1.66317440760268,2.88946564772518,6.11820541437168,12.2826137095232,4.61415634052888,0.181446808789072,4.61420361692099,0.181441543962016,-102.763648246169,0.0904711918029198
5000,-7.47806032381732,-78.5555281703734,-78.5561477231317,-0.435597833263095,,,10.0803242442983,1.46039221294977,1.90603696079449,0.732737333202717,1.663174407576,2.88946564767497,6.11820541446072,12.2826137097714,4.61415622406756,0.181446692276995,4.61420361702661,0.181441544003818,-102.763623866991,0.0904851649705167
5100,-7.47806032382459,-78.5555250940963,-78.5561469025177,-0.435597833408099,,,10.0803242444086,1.46039221283389,1.90603696079665,0.732737333202725,1.66317440754278,2.88946564761862,6.11820541393336,12.2826137087551,4.61415614833798,0.18144652453008,4.61420361700165,0.181441544039419,-102.76360985494,0.0905056689578406
5200,-7.47806032383133,-78.5555243094504,-78.5561463593099,-0.435597833286958,,,10.0803242445302,1.46039221273669,1.90603696079935,0.732737333202278,1.66317440755553,2.88946564765497,6.11820541420549,12.2826137094172,4.61415617078389,0.181446422262966,4.61420361715355,0.18144154405267,-102.763611246604,0.0905182146460039
5300,-7.47806032383744,-78.5555231621708,-78.5561458759444,-0.435597833271139,,,10.0803242446346,1.46039221264567,1.90603696080082,0.732737333200611,1.66317440758033,2.88946564769837,6.11820541494936,12.2826137107962,4.61415612381671,0.181446338137091,4.61420361719584,0.181441544061646,-102.763604040413,0.0905284008012361
5400,-7.478060323843,-78.555527552386,-78.5561396494206,-0.435597832836966,,,10.0803242447298,1.46039221218124,1.90603696079987,0.732737333195722,1.66317440761337,2.88946564777508,6.11820541532947,12.28261371156,4.61415612436298,0.181445154600532,4.6142036172263,0.181441544113057,-102.763603091989,0.0906762503843166
5500,-7.47806032384786,-78.5555197777012,-78.5561401532378,-0.435597832842108,,,10.0803242449151,1.46039221214995,1.90603696080249,0.732737333197143,1.66317440759338,2.88946564774432,6.11820541523466,12.282613711474,4.61415613414436,0.181445215240044,4.61420361732771,0.18144154411114,-102.763596086808,0.090668199571529
5600,-7.47806032385243,-78.5555176096293,-78.5561399816848,-0.435597832868583,,,10.0803242450137,1.46039221210949,1.90603696080534,0.732737333199833,1.66317440756318,2.88946564769312,6.11820541490401,12.2826137108694,4.61415624089999,0.181445190222549,4.61420361739244,0.181441544116861,-102.763608827225,0.0906713042157368
5700,-7.47806032385668,-78.5555182833558,-78.5561398837378,-0.435597832904753,,,10.0803242451187,1.46039221208819,1.90603696080765,0.73273733320179,1.66317440752993,2.88946564763766,6.11820541445517,12.2826137101539,4.61415637403445,0.181445177239215,4.61420361743528,0.18144154411756,-102.763626171301,0.0906729295041061
5800,-7.47806032386057,-78.5555177480915,-78.55613988853,-0.43559783287161,,,10.0803242453303,1.46039221206337,1.90603696080801,0.732737333200899,1.66317440754505,2.88946564767396,6.11820541490291,12.2826137111408,4.61415697916228,0.18144517713983,4.6142036175722,0.181441544115711,-102.763702611475,0.0906729068174675
5900,-7.4780603238641,-78.5555566895565,-78.5561398904213,-0.435597832840903,,,10.0803242458144,1.46039221204459,1.9060369608112,0.732737333204586,1.66317440749296,2.88946564756516,6.11820541405132,12.2826137093527,4.61416360894262,0.181445176304187,4.6142036179264,0.181441544128343,-102.764686876664,0.0906729961255004
6000,-7.47806032386725,-78.5555500224865,-78.5561398753348,-0.435597832929112,,,10.080324245887,1.46039221202379,1.90603696080993,0.732737333201916,1.6631744075066,2.8894656476026,6.11820541452692,12.2826137104059,4.61416358211153,0.181445171219093,4.61420361792958,0.181441544137369,-102.764675782559,0.0906736204671319
11600,-7.47806032390734,-78.556023335638,-78.5561253464533,-0.435597832198085,,,10.0803242473354,1.46039221103389,1.90603696082669,0.732737333206467,1.66317440740751,2.88946564737076,6.11820541382529,12.2826137079422,4.61419440082254,0.181442145392746,4.61420361874838,0.181441544289206,-102.769788368763,0.0910792036363038
